rel_path,input_bytes,tokens,elapsed_s,output_path,output_bytes
data-00049-of-00080.arrow,496236936,128171043,165.37853999994695,/mnt/nvme/openwebtext_bin/data-00049-of-00080.arrow.bin,512684172
data-00050-of-00080.arrow,499115168,128956747,165.66586141195148,/mnt/nvme/openwebtext_bin/data-00050-of-00080.arrow.bin,515826988
data-00051-of-00080.arrow,501785552,129490409,167.4084786339663,/mnt/nvme/openwebtext_bin/data-00051-of-00080.arrow.bin,517961636
data-00052-of-00080.arrow,499210064,129205681,165.80880457907915,/mnt/nvme/openwebtext_bin/data-00052-of-00080.arrow.bin,516822724
data-00053-of-00080.arrow,493708544,127198312,163.34894058806822,/mnt/nvme/openwebtext_bin/data-00053-of-00080.arrow.bin,508793248
data-00054-of-00080.arrow,498940440,129059533,166.55922465678304,/mnt/nvme/openwebtext_bin/data-00054-of-00080.arrow.bin,516238132
data-00055-of-00080.arrow,497106360,128536389,164.5379589269869,/mnt/nvme/openwebtext_bin/data-00055-of-00080.arrow.bin,514145556
data-00056-of-00080.arrow,498933552,128907421,165.82828261097893,/mnt/nvme/openwebtext_bin/data-00056-of-00080.arrow.bin,515629684
data-00057-of-00080.arrow,494621752,127651614,163.60149141727015,/mnt/nvme/openwebtext_bin/data-00057-of-00080.arrow.bin,510606456
data-00058-of-00080.arrow,498540928,128758652,165.49017102830112,/mnt/nvme/openwebtext_bin/data-00058-of-00080.arrow.bin,515034608
data-00059-of-00080.arrow,495884320,127966257,165.562045016326,/mnt/nvme/openwebtext_bin/data-00059-of-00080.arrow.bin,511865028
data-00060-of-00080.arrow,494622448,127881031,164.15979372663423,/mnt/nvme/openwebtext_bin/data-00060-of-00080.arrow.bin,511524124
data-00061-of-00080.arrow,497427944,128516118,165.29269656399265,/mnt/nvme/openwebtext_bin/data-00061-of-00080.arrow.bin,514064472
data-00062-of-00080.arrow,495507720,127882596,164.08697362290695,/mnt/nvme/openwebtext_bin/data-00062-of-00080.arrow.bin,511530384
data-00063-of-00080.arrow,494720624,127779563,163.79322338989004,/mnt/nvme/openwebtext_bin/data-00063-of-00080.arrow.bin,511118252
data-00064-of-00080.arrow,498021032,128459193,165.46278776228428,/mnt/nvme/openwebtext_bin/data-00064-of-00080.arrow.bin,513836772
data-00065-of-00080.arrow,496448216,128084046,164.89087519003078,/mnt/nvme/openwebtext_bin/data-00065-of-00080.arrow.bin,512336184
data-00066-of-00080.arrow,492186328,126800004,163.3005197858438,/mnt/nvme/openwebtext_bin/data-00066-of-00080.arrow.bin,507200016
data-00067-of-00080.arrow,496019632,127878977,165.134187056683,/mnt/nvme/openwebtext_bin/data-00067-of-00080.arrow.bin,511515908
data-00068-of-00080.arrow,498228768,128341720,165.6602499037981,/mnt/nvme/openwebtext_bin/data-00068-of-00080.arrow.bin,513366880
data-00069-of-00080.arrow,495186616,127894612,165.29787871800363,/mnt/nvme/openwebtext_bin/data-00069-of-00080.arrow.bin,511578448
data-00070-of-00080.arrow,493363112,127389425,164.35784473782405,/mnt/nvme/openwebtext_bin/data-00070-of-00080.arrow.bin,509557700
data-00071-of-00080.arrow,494779744,127833207,164.29631961509585,/mnt/nvme/openwebtext_bin/data-00071-of-00080.arrow.bin,511332828
data-00072-of-00080.arrow,496665816,128241333,164.3439892991446,/mnt/nvme/openwebtext_bin/data-00072-of-00080.arrow.bin,512965332
data-00073-of-00080.arrow,493914272,127422207,164.07134369201958,/mnt/nvme/openwebtext_bin/data-00073-of-00080.arrow.bin,509688828
data-00074-of-00080.arrow,493700288,127659019,165.56400061724707,/mnt/nvme/openwebtext_bin/data-00074-of-00080.arrow.bin,510636076
data-00075-of-00080.arrow,498425448,128694499,166.17289428506047,/mnt/nvme/openwebtext_bin/data-00075-of-00080.arrow.bin,514777996
data-00076-of-00080.arrow,497700208,128428476,166.61544165667146,/mnt/nvme/openwebtext_bin/data-00076-of-00080.arrow.bin,513713904
data-00077-of-00080.arrow,498549352,128982438,166.6075149490498,/mnt/nvme/openwebtext_bin/data-00077-of-00080.arrow.bin,515929752
data-00078-of-00080.arrow,494240848,127622989,163.44875476323068,/mnt/nvme/openwebtext_bin/data-00078-of-00080.arrow.bin,510491956
data-00079-of-00080.arrow,497879848,128455441,164.9313867352903,/mnt/nvme/openwebtext_bin/data-00079-of-00080.arrow.bin,513821764
