rel_path,input_bytes,tokens,elapsed_s,output_path,output_bytes
data-00047-of-00080.arrow,497457016,128246985,342.4669321477413,/mnt/nvme/openweb_bin/data-00047-of-00080.arrow.bin,512987940
data-00048-of-00080.arrow,497384872,128529073,335.10552377812564,/mnt/nvme/openweb_bin/data-00048-of-00080.arrow.bin,514116292
data-00049-of-00080.arrow,496236936,128171043,353.87354258308187,/mnt/nvme/openweb_bin/data-00049-of-00080.arrow.bin,512684172
data-00050-of-00080.arrow,499115168,128956747,355.03498189896345,/mnt/nvme/openweb_bin/data-00050-of-00080.arrow.bin,515826988
data-00051-of-00080.arrow,501785552,129490409,346.180559030734,/mnt/nvme/openweb_bin/data-00051-of-00080.arrow.bin,517961636
data-00052-of-00080.arrow,499210064,129205681,341.695943989791,/mnt/nvme/openweb_bin/data-00052-of-00080.arrow.bin,516822724
data-00053-of-00080.arrow,493708544,127198312,352.3113078507595,/mnt/nvme/openweb_bin/data-00053-of-00080.arrow.bin,508793248
data-00054-of-00080.arrow,498940440,129059533,319.5270338044502,/mnt/nvme/openweb_bin/data-00054-of-00080.arrow.bin,516238132
data-00055-of-00080.arrow,497106360,128536389,345.8315251329914,/mnt/nvme/openweb_bin/data-00055-of-00080.arrow.bin,514145556
data-00056-of-00080.arrow,498933552,128907421,346.1955632409081,/mnt/nvme/openweb_bin/data-00056-of-00080.arrow.bin,515629684
data-00057-of-00080.arrow,494621752,127651614,336.1823389567435,/mnt/nvme/openweb_bin/data-00057-of-00080.arrow.bin,510606456
data-00058-of-00080.arrow,498540928,128758652,342.7824368798174,/mnt/nvme/openweb_bin/data-00058-of-00080.arrow.bin,515034608
data-00059-of-00080.arrow,495884320,127966257,329.7884774892591,/mnt/nvme/openweb_bin/data-00059-of-00080.arrow.bin,511865028
data-00060-of-00080.arrow,494622448,127881031,354.3175047095865,/mnt/nvme/openweb_bin/data-00060-of-00080.arrow.bin,511524124
data-00061-of-00080.arrow,497427944,128516118,335.25972267007455,/mnt/nvme/openweb_bin/data-00061-of-00080.arrow.bin,514064472
