rel_path,input_bytes,tokens,elapsed_s,output_path,output_bytes
data-00046-of-00080.arrow,497450136,128264475,634.6202034801245,/mnt/nvme/openwebtext_bin/data-00046-of-00080.arrow.bin,513057900
data-00047-of-00080.arrow,497457016,128246985,661.06628944166,/mnt/nvme/openwebtext_bin/data-00047-of-00080.arrow.bin,512987940
data-00048-of-00080.arrow,497384872,128529073,643.8081035190262,/mnt/nvme/openwebtext_bin/data-00048-of-00080.arrow.bin,514116292
data-00049-of-00080.arrow,496236936,128171043,642.0402026567608,/mnt/nvme/openwebtext_bin/data-00049-of-00080.arrow.bin,512684172
data-00050-of-00080.arrow,499115168,128956747,652.2681969823316,/mnt/nvme/openwebtext_bin/data-00050-of-00080.arrow.bin,515826988
data-00051-of-00080.arrow,501785552,129490409,651.9446103968658,/mnt/nvme/openwebtext_bin/data-00051-of-00080.arrow.bin,517961636
data-00052-of-00080.arrow,499210064,129205681,647.9219686118886,/mnt/nvme/openwebtext_bin/data-00052-of-00080.arrow.bin,516822724
data-00053-of-00080.arrow,493708544,127198312,637.4186440417543,/mnt/nvme/openwebtext_bin/data-00053-of-00080.arrow.bin,508793248
data-00054-of-00080.arrow,498940440,129059533,652.522766218055,/mnt/nvme/openwebtext_bin/data-00054-of-00080.arrow.bin,516238132
data-00055-of-00080.arrow,497106360,128536389,650.2678256989457,/mnt/nvme/openwebtext_bin/data-00055-of-00080.arrow.bin,514145556
data-00056-of-00080.arrow,498933552,128907421,664.222279147245,/mnt/nvme/openwebtext_bin/data-00056-of-00080.arrow.bin,515629684
data-00057-of-00080.arrow,494621752,127651614,627.0989616848528,/mnt/nvme/openwebtext_bin/data-00057-of-00080.arrow.bin,510606456
data-00058-of-00080.arrow,498540928,128758652,644.9480574931949,/mnt/nvme/openwebtext_bin/data-00058-of-00080.arrow.bin,515034608
data-00059-of-00080.arrow,495884320,127966257,665.7116786940023,/mnt/nvme/openwebtext_bin/data-00059-of-00080.arrow.bin,511865028
data-00060-of-00080.arrow,494622448,127881031,644.0776257677935,/mnt/nvme/openwebtext_bin/data-00060-of-00080.arrow.bin,511524124
data-00061-of-00080.arrow,497427944,128516118,649.0875845765695,/mnt/nvme/openwebtext_bin/data-00061-of-00080.arrow.bin,514064472
data-00062-of-00080.arrow,495507720,127882596,646.4473524671048,/mnt/nvme/openwebtext_bin/data-00062-of-00080.arrow.bin,511530384
data-00063-of-00080.arrow,494720624,127779563,651.3214387176558,/mnt/nvme/openwebtext_bin/data-00063-of-00080.arrow.bin,511118252
data-00064-of-00080.arrow,498021032,128459193,628.8708010772243,/mnt/nvme/openwebtext_bin/data-00064-of-00080.arrow.bin,513836772
data-00065-of-00080.arrow,496448216,128084046,653.4919066219591,/mnt/nvme/openwebtext_bin/data-00065-of-00080.arrow.bin,512336184
data-00066-of-00080.arrow,492186328,126800004,637.98193506198,/mnt/nvme/openwebtext_bin/data-00066-of-00080.arrow.bin,507200016
data-00067-of-00080.arrow,496019632,127878977,640.0177314113826,/mnt/nvme/openwebtext_bin/data-00067-of-00080.arrow.bin,511515908
data-00068-of-00080.arrow,498228768,128341720,639.9041755823418,/mnt/nvme/openwebtext_bin/data-00068-of-00080.arrow.bin,513366880
data-00069-of-00080.arrow,495186616,127894612,637.6984708453529,/mnt/nvme/openwebtext_bin/data-00069-of-00080.arrow.bin,511578448
data-00070-of-00080.arrow,493363112,127389425,640.918522129301,/mnt/nvme/openwebtext_bin/data-00070-of-00080.arrow.bin,509557700
data-00071-of-00080.arrow,494779744,127833207,637.3660771362484,/mnt/nvme/openwebtext_bin/data-00071-of-00080.arrow.bin,511332828
data-00072-of-00080.arrow,496665816,128241333,639.8970197658055,/mnt/nvme/openwebtext_bin/data-00072-of-00080.arrow.bin,512965332
data-00073-of-00080.arrow,493914272,127422207,624.6437761792913,/mnt/nvme/openwebtext_bin/data-00073-of-00080.arrow.bin,509688828
data-00074-of-00080.arrow,493700288,127659019,634.7816933887079,/mnt/nvme/openwebtext_bin/data-00074-of-00080.arrow.bin,510636076
data-00075-of-00080.arrow,498425448,128694499,630.451604930684,/mnt/nvme/openwebtext_bin/data-00075-of-00080.arrow.bin,514777996
data-00076-of-00080.arrow,497700208,128428476,629.6346492609009,/mnt/nvme/openwebtext_bin/data-00076-of-00080.arrow.bin,513713904
data-00077-of-00080.arrow,498549352,128982438,626.6250120201148,/mnt/nvme/openwebtext_bin/data-00077-of-00080.arrow.bin,515929752
data-00078-of-00080.arrow,494240848,127622989,622.0928593147546,/mnt/nvme/openwebtext_bin/data-00078-of-00080.arrow.bin,510491956
data-00079-of-00080.arrow,497879848,128455441,613.241997522302,/mnt/nvme/openwebtext_bin/data-00079-of-00080.arrow.bin,513821764
