rel_path,input_bytes,tokens,elapsed_s,output_path,output_bytes
data-00029-of-00080.arrow,497505560,128202828,646.736656522844,/mnt/nvme/openwebtext_bin/data-00029-of-00080.arrow.bin,512811312
data-00030-of-00080.arrow,491636048,126908096,646.8989232489839,/mnt/nvme/openwebtext_bin/data-00030-of-00080.arrow.bin,507632384
data-00031-of-00080.arrow,497502720,128408875,656.325566157233,/mnt/nvme/openwebtext_bin/data-00031-of-00080.arrow.bin,513635500
data-00032-of-00080.arrow,498544152,128606940,636.29262000788,/mnt/nvme/openwebtext_bin/data-00032-of-00080.arrow.bin,514427760
data-00033-of-00080.arrow,495261200,127959869,644.971589982044,/mnt/nvme/openwebtext_bin/data-00033-of-00080.arrow.bin,511839476
data-00034-of-00080.arrow,498230968,128731342,651.2577953194268,/mnt/nvme/openwebtext_bin/data-00034-of-00080.arrow.bin,514925368
data-00035-of-00080.arrow,495263368,127816843,637.5265072733164,/mnt/nvme/openwebtext_bin/data-00035-of-00080.arrow.bin,511267372
data-00036-of-00080.arrow,498904576,128636828,646.7099526068196,/mnt/nvme/openwebtext_bin/data-00036-of-00080.arrow.bin,514547312
data-00037-of-00080.arrow,497147544,128158139,641.041860296391,/mnt/nvme/openwebtext_bin/data-00037-of-00080.arrow.bin,512632556
data-00038-of-00080.arrow,496702360,128405722,647.7252767751925,/mnt/nvme/openwebtext_bin/data-00038-of-00080.arrow.bin,513622888
data-00039-of-00080.arrow,495689136,127938210,646.0112234209664,/mnt/nvme/openwebtext_bin/data-00039-of-00080.arrow.bin,511752840
data-00040-of-00080.arrow,499180504,128886913,633.1053415890783,/mnt/nvme/openwebtext_bin/data-00040-of-00080.arrow.bin,515547652
data-00041-of-00080.arrow,500311192,129314772,651.4220293899998,/mnt/nvme/openwebtext_bin/data-00041-of-00080.arrow.bin,517259088
data-00042-of-00080.arrow,496241824,127834142,642.7520818319172,/mnt/nvme/openwebtext_bin/data-00042-of-00080.arrow.bin,511336568
data-00043-of-00080.arrow,502183848,129854773,669.8820834090002,/mnt/nvme/openwebtext_bin/data-00043-of-00080.arrow.bin,519419092
data-00044-of-00080.arrow,495839016,128117240,643.6684372182935,/mnt/nvme/openwebtext_bin/data-00044-of-00080.arrow.bin,512468960
data-00045-of-00080.arrow,498772192,128920616,648.2498778621666,/mnt/nvme/openwebtext_bin/data-00045-of-00080.arrow.bin,515682464
data-00046-of-00080.arrow,497450136,128264475,661.596317592077,/mnt/nvme/openwebtext_bin/data-00046-of-00080.arrow.bin,513057900
data-00047-of-00080.arrow,497457016,128246985,663.7276008217596,/mnt/nvme/openwebtext_bin/data-00047-of-00080.arrow.bin,512987940
data-00048-of-00080.arrow,497384872,128529073,648.5028008809313,/mnt/nvme/openwebtext_bin/data-00048-of-00080.arrow.bin,514116292
data-00049-of-00080.arrow,496236936,128171043,652.1448850571178,/mnt/nvme/openwebtext_bin/data-00049-of-00080.arrow.bin,512684172
data-00050-of-00080.arrow,499115168,128956747,626.9956545908935,/mnt/nvme/openwebtext_bin/data-00050-of-00080.arrow.bin,515826988
data-00051-of-00080.arrow,501785552,129490409,657.1546682440676,/mnt/nvme/openwebtext_bin/data-00051-of-00080.arrow.bin,517961636
data-00052-of-00080.arrow,499210064,129205681,638.2084735981189,/mnt/nvme/openwebtext_bin/data-00052-of-00080.arrow.bin,516822724
data-00053-of-00080.arrow,493708544,127198312,623.8242996148765,/mnt/nvme/openwebtext_bin/data-00053-of-00080.arrow.bin,508793248
data-00054-of-00080.arrow,498940440,129059533,662.6767607028596,/mnt/nvme/openwebtext_bin/data-00054-of-00080.arrow.bin,516238132
data-00055-of-00080.arrow,497106360,128536389,645.8855455606245,/mnt/nvme/openwebtext_bin/data-00055-of-00080.arrow.bin,514145556
data-00056-of-00080.arrow,498933552,128907421,633.7892631059512,/mnt/nvme/openwebtext_bin/data-00056-of-00080.arrow.bin,515629684
data-00057-of-00080.arrow,494621752,127651614,642.8880712413229,/mnt/nvme/openwebtext_bin/data-00057-of-00080.arrow.bin,510606456
data-00058-of-00080.arrow,498540928,128758652,658.2019329122268,/mnt/nvme/openwebtext_bin/data-00058-of-00080.arrow.bin,515034608
data-00059-of-00080.arrow,495884320,127966257,650.3290225146338,/mnt/nvme/openwebtext_bin/data-00059-of-00080.arrow.bin,511865028
data-00060-of-00080.arrow,494622448,127881031,642.3438387680799,/mnt/nvme/openwebtext_bin/data-00060-of-00080.arrow.bin,511524124
data-00061-of-00080.arrow,497427944,128516118,664.5273936642334,/mnt/nvme/openwebtext_bin/data-00061-of-00080.arrow.bin,514064472
data-00062-of-00080.arrow,495507720,127882596,665.033992249053,/mnt/nvme/openwebtext_bin/data-00062-of-00080.arrow.bin,511530384
data-00063-of-00080.arrow,494720624,127779563,643.2638884051703,/mnt/nvme/openwebtext_bin/data-00063-of-00080.arrow.bin,511118252
data-00064-of-00080.arrow,498021032,128459193,636.1184109831229,/mnt/nvme/openwebtext_bin/data-00064-of-00080.arrow.bin,513836772
data-00065-of-00080.arrow,496448216,128084046,644.5241647460498,/mnt/nvme/openwebtext_bin/data-00065-of-00080.arrow.bin,512336184
data-00066-of-00080.arrow,492186328,126800004,639.027312698774,/mnt/nvme/openwebtext_bin/data-00066-of-00080.arrow.bin,507200016
data-00067-of-00080.arrow,496019632,127878977,635.8836177741177,/mnt/nvme/openwebtext_bin/data-00067-of-00080.arrow.bin,511515908
data-00068-of-00080.arrow,498228768,128341720,634.9992554211058,/mnt/nvme/openwebtext_bin/data-00068-of-00080.arrow.bin,513366880
data-00069-of-00080.arrow,495186616,127894612,631.7881460790522,/mnt/nvme/openwebtext_bin/data-00069-of-00080.arrow.bin,511578448
data-00070-of-00080.arrow,493363112,127389425,627.756136237178,/mnt/nvme/openwebtext_bin/data-00070-of-00080.arrow.bin,509557700
data-00071-of-00080.arrow,494779744,127833207,630.8958480958827,/mnt/nvme/openwebtext_bin/data-00071-of-00080.arrow.bin,511332828
data-00072-of-00080.arrow,496665816,128241333,628.7032052860595,/mnt/nvme/openwebtext_bin/data-00072-of-00080.arrow.bin,512965332
data-00073-of-00080.arrow,493914272,127422207,626.2364283706993,/mnt/nvme/openwebtext_bin/data-00073-of-00080.arrow.bin,509688828
data-00074-of-00080.arrow,493700288,127659019,629.8686130559072,/mnt/nvme/openwebtext_bin/data-00074-of-00080.arrow.bin,510636076
data-00075-of-00080.arrow,498425448,128694499,624.3261278490536,/mnt/nvme/openwebtext_bin/data-00075-of-00080.arrow.bin,514777996
data-00076-of-00080.arrow,497700208,128428476,613.2595375110395,/mnt/nvme/openwebtext_bin/data-00076-of-00080.arrow.bin,513713904
data-00077-of-00080.arrow,498549352,128982438,613.2262903130613,/mnt/nvme/openwebtext_bin/data-00077-of-00080.arrow.bin,515929752
data-00078-of-00080.arrow,494240848,127622989,594.2968140649609,/mnt/nvme/openwebtext_bin/data-00078-of-00080.arrow.bin,510491956
data-00079-of-00080.arrow,497879848,128455441,595.8282310073264,/mnt/nvme/openwebtext_bin/data-00079-of-00080.arrow.bin,513821764
