rel_path,input_bytes,tokens,elapsed_s,output_path,output_bytes
data-00025-of-00080.arrow,499009848,129049766,2646.5378433899023,/mnt/nvme/openwebtext_bin/data-00025-of-00080.arrow.bin,516199064
data-00026-of-00080.arrow,494028816,127539883,2692.8480893308297,/mnt/nvme/openwebtext_bin/data-00026-of-00080.arrow.bin,510159532
data-00027-of-00080.arrow,495429488,128058817,2678.287588992156,/mnt/nvme/openwebtext_bin/data-00027-of-00080.arrow.bin,512235268
data-00028-of-00080.arrow,496832936,128239640,2644.787345580291,/mnt/nvme/openwebtext_bin/data-00028-of-00080.arrow.bin,512958560
data-00029-of-00080.arrow,497505560,128202828,2645.327880222816,/mnt/nvme/openwebtext_bin/data-00029-of-00080.arrow.bin,512811312
data-00030-of-00080.arrow,491636048,126908096,2674.1321069109254,/mnt/nvme/openwebtext_bin/data-00030-of-00080.arrow.bin,507632384
data-00031-of-00080.arrow,497502720,128408875,2684.0107731940225,/mnt/nvme/openwebtext_bin/data-00031-of-00080.arrow.bin,513635500
data-00032-of-00080.arrow,498544152,128606940,2642.559220983181,/mnt/nvme/openwebtext_bin/data-00032-of-00080.arrow.bin,514427760
data-00033-of-00080.arrow,495261200,127959869,2684.261870016344,/mnt/nvme/openwebtext_bin/data-00033-of-00080.arrow.bin,511839476
data-00034-of-00080.arrow,498230968,128731342,2662.7287068241276,/mnt/nvme/openwebtext_bin/data-00034-of-00080.arrow.bin,514925368
data-00035-of-00080.arrow,495263368,127816843,2670.4144251416437,/mnt/nvme/openwebtext_bin/data-00035-of-00080.arrow.bin,511267372
data-00036-of-00080.arrow,498904576,128636828,2640.541829608381,/mnt/nvme/openwebtext_bin/data-00036-of-00080.arrow.bin,514547312
data-00037-of-00080.arrow,497147544,128158139,2641.7528976760805,/mnt/nvme/openwebtext_bin/data-00037-of-00080.arrow.bin,512632556
data-00038-of-00080.arrow,496702360,128405722,2658.859709057957,/mnt/nvme/openwebtext_bin/data-00038-of-00080.arrow.bin,513622888
data-00039-of-00080.arrow,495689136,127938210,2627.197732495144,/mnt/nvme/openwebtext_bin/data-00039-of-00080.arrow.bin,511752840
data-00040-of-00080.arrow,499180504,128886913,2658.8023438551463,/mnt/nvme/openwebtext_bin/data-00040-of-00080.arrow.bin,515547652
data-00041-of-00080.arrow,500311192,129314772,2633.781315957196,/mnt/nvme/openwebtext_bin/data-00041-of-00080.arrow.bin,517259088
data-00042-of-00080.arrow,496241824,127834142,2667.806382715702,/mnt/nvme/openwebtext_bin/data-00042-of-00080.arrow.bin,511336568
data-00043-of-00080.arrow,502183848,129854773,2701.5548538113944,/mnt/nvme/openwebtext_bin/data-00043-of-00080.arrow.bin,519419092
data-00044-of-00080.arrow,495839016,128117240,2695.2518763197586,/mnt/nvme/openwebtext_bin/data-00044-of-00080.arrow.bin,512468960
data-00045-of-00080.arrow,498772192,128920616,2653.8160748230293,/mnt/nvme/openwebtext_bin/data-00045-of-00080.arrow.bin,515682464
data-00046-of-00080.arrow,497450136,128264475,2691.140441934578,/mnt/nvme/openwebtext_bin/data-00046-of-00080.arrow.bin,513057900
data-00047-of-00080.arrow,497457016,128246985,2620.9488682197407,/mnt/nvme/openwebtext_bin/data-00047-of-00080.arrow.bin,512987940
data-00048-of-00080.arrow,497384872,128529073,2561.241798652336,/mnt/nvme/openwebtext_bin/data-00048-of-00080.arrow.bin,514116292
data-00049-of-00080.arrow,496236936,128171043,2569.5816544382833,/mnt/nvme/openwebtext_bin/data-00049-of-00080.arrow.bin,512684172
data-00050-of-00080.arrow,499115168,128956747,2677.9163200017065,/mnt/nvme/openwebtext_bin/data-00050-of-00080.arrow.bin,515826988
data-00051-of-00080.arrow,501785552,129490409,2648.2910810415633,/mnt/nvme/openwebtext_bin/data-00051-of-00080.arrow.bin,517961636
data-00052-of-00080.arrow,499210064,129205681,2622.3261746717617,/mnt/nvme/openwebtext_bin/data-00052-of-00080.arrow.bin,516822724
data-00053-of-00080.arrow,493708544,127198312,2651.1346880928613,/mnt/nvme/openwebtext_bin/data-00053-of-00080.arrow.bin,508793248
data-00054-of-00080.arrow,498940440,129059533,2694.3290531402454,/mnt/nvme/openwebtext_bin/data-00054-of-00080.arrow.bin,516238132
data-00055-of-00080.arrow,497106360,128536389,2563.625588752795,/mnt/nvme/openwebtext_bin/data-00055-of-00080.arrow.bin,514145556
data-00056-of-00080.arrow,498933552,128907421,2573.850472098682,/mnt/nvme/openwebtext_bin/data-00056-of-00080.arrow.bin,515629684
data-00057-of-00080.arrow,494621752,127651614,2563.4740782282315,/mnt/nvme/openwebtext_bin/data-00057-of-00080.arrow.bin,510606456
data-00058-of-00080.arrow,498540928,128758652,2679.156453099102,/mnt/nvme/openwebtext_bin/data-00058-of-00080.arrow.bin,515034608
data-00059-of-00080.arrow,495884320,127966257,2593.0503042000346,/mnt/nvme/openwebtext_bin/data-00059-of-00080.arrow.bin,511865028
data-00060-of-00080.arrow,494622448,127881031,2603.7329501206987,/mnt/nvme/openwebtext_bin/data-00060-of-00080.arrow.bin,511524124
data-00061-of-00080.arrow,497427944,128516118,2675.1534805200063,/mnt/nvme/openwebtext_bin/data-00061-of-00080.arrow.bin,514064472
data-00062-of-00080.arrow,495507720,127882596,2666.6237754230388,/mnt/nvme/openwebtext_bin/data-00062-of-00080.arrow.bin,511530384
data-00063-of-00080.arrow,494720624,127779563,2593.2960477122106,/mnt/nvme/openwebtext_bin/data-00063-of-00080.arrow.bin,511118252
data-00064-of-00080.arrow,498021032,128459193,728.089772331994,/mnt/nvme/openwebtext_bin/data-00064-of-00080.arrow.bin,513836772
data-00065-of-00080.arrow,496448216,128084046,715.5751605029218,/mnt/nvme/openwebtext_bin/data-00065-of-00080.arrow.bin,512336184
data-00066-of-00080.arrow,492186328,126800004,730.3348241010681,/mnt/nvme/openwebtext_bin/data-00066-of-00080.arrow.bin,507200016
data-00067-of-00080.arrow,496019632,127878977,720.650974873919,/mnt/nvme/openwebtext_bin/data-00067-of-00080.arrow.bin,511515908
data-00068-of-00080.arrow,498228768,128341720,726.8163517890498,/mnt/nvme/openwebtext_bin/data-00068-of-00080.arrow.bin,513366880
data-00069-of-00080.arrow,495186616,127894612,708.3945066998713,/mnt/nvme/openwebtext_bin/data-00069-of-00080.arrow.bin,511578448
data-00070-of-00080.arrow,493363112,127389425,690.8978567207232,/mnt/nvme/openwebtext_bin/data-00070-of-00080.arrow.bin,509557700
data-00071-of-00080.arrow,494779744,127833207,700.4333715541288,/mnt/nvme/openwebtext_bin/data-00071-of-00080.arrow.bin,511332828
data-00072-of-00080.arrow,496665816,128241333,694.1269523408264,/mnt/nvme/openwebtext_bin/data-00072-of-00080.arrow.bin,512965332
data-00073-of-00080.arrow,493914272,127422207,687.5882558790036,/mnt/nvme/openwebtext_bin/data-00073-of-00080.arrow.bin,509688828
data-00074-of-00080.arrow,493700288,127659019,672.9247130602598,/mnt/nvme/openwebtext_bin/data-00074-of-00080.arrow.bin,510636076
data-00075-of-00080.arrow,498425448,128694499,678.6128778448328,/mnt/nvme/openwebtext_bin/data-00075-of-00080.arrow.bin,514777996
data-00076-of-00080.arrow,497700208,128428476,673.8080958947539,/mnt/nvme/openwebtext_bin/data-00076-of-00080.arrow.bin,513713904
data-00077-of-00080.arrow,498549352,128982438,679.32750742184,/mnt/nvme/openwebtext_bin/data-00077-of-00080.arrow.bin,515929752
data-00078-of-00080.arrow,494240848,127622989,660.5476313563995,/mnt/nvme/openwebtext_bin/data-00078-of-00080.arrow.bin,510491956
data-00079-of-00080.arrow,497879848,128455441,674.9507495448925,/mnt/nvme/openwebtext_bin/data-00079-of-00080.arrow.bin,513821764
