rel_path,input_bytes,tokens,elapsed_s,output_path,output_bytes
data-00036-of-00080.arrow,498904576,128636828,1338.4367726589553,/mnt/nvme/openwebtext_bin/data-00036-of-00080.arrow.bin,514547312
data-00037-of-00080.arrow,497147544,128158139,1294.8261628374457,/mnt/nvme/openwebtext_bin/data-00037-of-00080.arrow.bin,512632556
data-00038-of-00080.arrow,496702360,128405722,1296.513030664064,/mnt/nvme/openwebtext_bin/data-00038-of-00080.arrow.bin,513622888
data-00039-of-00080.arrow,495689136,127938210,1331.8506536935456,/mnt/nvme/openwebtext_bin/data-00039-of-00080.arrow.bin,511752840
data-00040-of-00080.arrow,499180504,128886913,1343.8705913051963,/mnt/nvme/openwebtext_bin/data-00040-of-00080.arrow.bin,515547652
data-00041-of-00080.arrow,500311192,129314772,1350.6193835679442,/mnt/nvme/openwebtext_bin/data-00041-of-00080.arrow.bin,517259088
data-00042-of-00080.arrow,496241824,127834142,1329.7520525781438,/mnt/nvme/openwebtext_bin/data-00042-of-00080.arrow.bin,511336568
data-00043-of-00080.arrow,502183848,129854773,1318.7334992620163,/mnt/nvme/openwebtext_bin/data-00043-of-00080.arrow.bin,519419092
data-00044-of-00080.arrow,495839016,128117240,1322.2849350939505,/mnt/nvme/openwebtext_bin/data-00044-of-00080.arrow.bin,512468960
data-00045-of-00080.arrow,498772192,128920616,1316.2064333762974,/mnt/nvme/openwebtext_bin/data-00045-of-00080.arrow.bin,515682464
data-00046-of-00080.arrow,497450136,128264475,1324.6418786346912,/mnt/nvme/openwebtext_bin/data-00046-of-00080.arrow.bin,513057900
data-00047-of-00080.arrow,497457016,128246985,1349.956021917984,/mnt/nvme/openwebtext_bin/data-00047-of-00080.arrow.bin,512987940
data-00048-of-00080.arrow,497384872,128529073,1321.8899350599386,/mnt/nvme/openwebtext_bin/data-00048-of-00080.arrow.bin,514116292
data-00049-of-00080.arrow,496236936,128171043,1323.8238391769119,/mnt/nvme/openwebtext_bin/data-00049-of-00080.arrow.bin,512684172
data-00050-of-00080.arrow,499115168,128956747,1319.3628891101107,/mnt/nvme/openwebtext_bin/data-00050-of-00080.arrow.bin,515826988
data-00051-of-00080.arrow,501785552,129490409,1323.7815825217403,/mnt/nvme/openwebtext_bin/data-00051-of-00080.arrow.bin,517961636
data-00052-of-00080.arrow,499210064,129205681,1344.225571196992,/mnt/nvme/openwebtext_bin/data-00052-of-00080.arrow.bin,516822724
data-00053-of-00080.arrow,493708544,127198312,1336.8023056122474,/mnt/nvme/openwebtext_bin/data-00053-of-00080.arrow.bin,508793248
data-00054-of-00080.arrow,498940440,129059533,1323.0614088610746,/mnt/nvme/openwebtext_bin/data-00054-of-00080.arrow.bin,516238132
data-00055-of-00080.arrow,497106360,128536389,1351.307158946991,/mnt/nvme/openwebtext_bin/data-00055-of-00080.arrow.bin,514145556
data-00056-of-00080.arrow,498933552,128907421,1323.3689418281429,/mnt/nvme/openwebtext_bin/data-00056-of-00080.arrow.bin,515629684
data-00057-of-00080.arrow,494621752,127651614,1350.7082695122808,/mnt/nvme/openwebtext_bin/data-00057-of-00080.arrow.bin,510606456
data-00058-of-00080.arrow,498540928,128758652,1349.302254614886,/mnt/nvme/openwebtext_bin/data-00058-of-00080.arrow.bin,515034608
data-00059-of-00080.arrow,495884320,127966257,1329.4185697250068,/mnt/nvme/openwebtext_bin/data-00059-of-00080.arrow.bin,511865028
data-00060-of-00080.arrow,494622448,127881031,1327.1597172589973,/mnt/nvme/openwebtext_bin/data-00060-of-00080.arrow.bin,511524124
data-00061-of-00080.arrow,497427944,128516118,1324.0785793634132,/mnt/nvme/openwebtext_bin/data-00061-of-00080.arrow.bin,514064472
data-00062-of-00080.arrow,495507720,127882596,1301.6145258620381,/mnt/nvme/openwebtext_bin/data-00062-of-00080.arrow.bin,511530384
data-00063-of-00080.arrow,494720624,127779563,1333.5779011971317,/mnt/nvme/openwebtext_bin/data-00063-of-00080.arrow.bin,511118252
data-00064-of-00080.arrow,498021032,128459193,699.9103509658016,/mnt/nvme/openwebtext_bin/data-00064-of-00080.arrow.bin,513836772
data-00065-of-00080.arrow,496448216,128084046,682.0177873629145,/mnt/nvme/openwebtext_bin/data-00065-of-00080.arrow.bin,512336184
data-00066-of-00080.arrow,492186328,126800004,676.8672803170048,/mnt/nvme/openwebtext_bin/data-00066-of-00080.arrow.bin,507200016
data-00067-of-00080.arrow,496019632,127878977,676.095599162858,/mnt/nvme/openwebtext_bin/data-00067-of-00080.arrow.bin,511515908
data-00068-of-00080.arrow,498228768,128341720,669.8406775291078,/mnt/nvme/openwebtext_bin/data-00068-of-00080.arrow.bin,513366880
data-00069-of-00080.arrow,495186616,127894612,653.8182214708067,/mnt/nvme/openwebtext_bin/data-00069-of-00080.arrow.bin,511578448
data-00070-of-00080.arrow,493363112,127389425,654.177437920589,/mnt/nvme/openwebtext_bin/data-00070-of-00080.arrow.bin,509557700
data-00071-of-00080.arrow,494779744,127833207,648.9104733010754,/mnt/nvme/openwebtext_bin/data-00071-of-00080.arrow.bin,511332828
data-00072-of-00080.arrow,496665816,128241333,652.2291977307759,/mnt/nvme/openwebtext_bin/data-00072-of-00080.arrow.bin,512965332
data-00073-of-00080.arrow,493914272,127422207,649.7948195966892,/mnt/nvme/openwebtext_bin/data-00073-of-00080.arrow.bin,509688828
data-00074-of-00080.arrow,493700288,127659019,644.286466459278,/mnt/nvme/openwebtext_bin/data-00074-of-00080.arrow.bin,510636076
data-00075-of-00080.arrow,498425448,128694499,651.7168044829741,/mnt/nvme/openwebtext_bin/data-00075-of-00080.arrow.bin,514777996
data-00076-of-00080.arrow,497700208,128428476,649.0994116957299,/mnt/nvme/openwebtext_bin/data-00076-of-00080.arrow.bin,513713904
data-00077-of-00080.arrow,498549352,128982438,650.7573183509521,/mnt/nvme/openwebtext_bin/data-00077-of-00080.arrow.bin,515929752
data-00078-of-00080.arrow,494240848,127622989,648.6915303161368,/mnt/nvme/openwebtext_bin/data-00078-of-00080.arrow.bin,510491956
data-00079-of-00080.arrow,497879848,128455441,647.9542879173532,/mnt/nvme/openwebtext_bin/data-00079-of-00080.arrow.bin,513821764
